"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2008","993.20","996.00","1,007.50","990.90","","-0.21%"
"03/13/2008","995.30","983.70","1,000.30","981.80","","1.20%"
"03/12/2008","983.50","973.10","983.50","968.50","","1.04%"
"03/11/2008","973.40","973.60","985.70","964.75","","0.00%"
"03/10/2008","973.40","973.40","980.80","961.40","","0.00%"
"03/07/2008","973.40","978.80","988.40","969.80","","-0.48%"
"03/06/2008","978.10","988.60","992.30","965.30","","-1.03%"
"03/05/2008","988.30","964.20","992.20","959.85","","2.58%"
"03/04/2008","963.40","983.90","988.30","960.80","","-2.07%"
"03/03/2008","983.80","973.40","989.70","973.40","","1.16%"
"02/29/2008","972.48","956.58","976.27","956.58","","0.32%"
"02/28/2008","969.35","957.65","969.35","953.35","","1.16%"
"02/27/2008","958.20","948.20","965.10","948.10","","0.98%"
"02/26/2008","948.90","940.20","948.90","926.80","","0.97%"
"02/25/2008","939.80","946.00","952.30","933.10","","-0.60%"
"02/22/2008","945.50","944.90","949.80","935.70","","0.06%"
"02/21/2008","944.90","943.90","954.00","937.90","","0.00%"
"02/20/2008","944.90","927.90","945.60","913.70","","1.87%"
"02/19/2008","927.60","905.60","930.80","905.15","","2.34%"
"02/18/2008","906.40","903.20","909.65","900.50","","0.41%"
"02/15/2008","902.70","908.70","915.60","898.30","","-0.61%"
"02/14/2008","908.20","906.70","914.20","901.90","","0.34%"
"02/13/2008","905.10","906.50","910.40","896.50","","-0.11%"
"02/12/2008","906.10","924.20","925.00","903.10","","-2.02%"
"02/11/2008","924.75","921.35","927.25","916.00","","0.70%"
"02/08/2008","918.35","905.35","920.45","905.35","","1.01%"
"02/07/2008","909.15","900.10","911.35","896.65","","0.93%"
"02/06/2008","900.75","887.10","907.55","886.15","","1.53%"
"02/05/2008","887.20","903.85","906.60","885.65","","-1.94%"
"02/04/2008","904.75","906.10","912.60","892.00","","-0.62%"
"02/01/2008","910.38","924.38","936.88","905.08","","-1.65%"
"01/31/2008","925.62","927.62","929.23","919.23","","-0.36%"
"01/30/2008","929.00","923.75","933.00","917.20","","0.56%"
"01/29/2008","923.85","927.35","933.45","917.10","","-0.43%"
"01/28/2008","927.85","915.60","929.55","914.85","","1.57%"
"01/25/2008","913.50","913.00","923.90","908.50","","0.68%"
"01/24/2008","907.35","891.10","910.85","889.10","","2.01%"
"01/23/2008","889.45","890.65","895.95","876.75","","-0.13%"
"01/22/2008","890.65","861.60","894.65","849.85","","2.80%"
"01/21/2008","866.35","881.60","882.85","858.75","","-2.06%"
"01/18/2008","884.55","877.25","888.55","870.45","","0.77%"
"01/17/2008","877.75","878.55","890.45","875.85","","0.02%"
"01/16/2008","877.55","889.85","899.60","874.55","","-1.93%"
"01/15/2008","894.85","903.75","914.15","893.65","","-1.14%"
"01/14/2008","905.20","898.00","914.40","892.60","","1.05%"
"01/11/2008","895.75","892.65","898.35","887.50","","0.30%"
"01/10/2008","893.10","878.50","895.30","866.40","","1.74%"
"01/09/2008","877.80","877.70","891.80","872.00","","0.01%"
"01/08/2008","877.70","857.90","881.50","856.90","","2.31%"
"01/07/2008","857.90","860.80","865.20","855.60","","-0.42%"
"01/04/2008","861.50","863.70","868.90","854.60","","-0.22%"
"01/03/2008","863.40","857.00","869.45","853.40","","0.72%"
"01/02/2008","857.20","837.00","861.50","834.70","","2.82%"
"01/01/2008","833.70","833.70","833.80","833.60","","0.01%"
